Ticker,Company,Sector,Region,Manual_Rating,Default_Event,ReportDate,Year,TotalAssets,TotalLiabilities,TotalEquity,TotalDebt,Cash,Revenue,EBITDA,EBIT,NetIncome,InterestExpense,OperatingCashFlow,MarketCap,SharePrice,Return_1Y,Volatility_1Y
SBIN.NS,SBI,Financial,IN,AAA,0,2024-03-31,2024,67337787997000.0,63032216658000.0,4149391715000.0,5565032351000.0,5975677770000.0,3236135037000.0,0.0,0.0,670846661000.0,2597360481000.0,216324310000.0,6473700731211.844,725.3761596679688,0.4560418463559024,0.20465278625007494
SBIN.NS,SBI,Financial,IN,AAA,0,2025-03-31,2025,73141853408000.0,68091227433000.0,4870367587000.0,6181254399000.0,6208491788000.0,3495234156000.0,0.0,0.0,775613371000.0,3009433353000.0,484862946000.0,6896793188254.597,772.7828369140625,0.05699528148349797,0.3048128937424473
BHARTIARTL.NS,Bharti Airtel,Telecom,IN,AA+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.2708129882813,0.23212924861325046,0.3730734096770005
BHARTIARTL.NS,Bharti Airtel,Telecom,IN,AA+,0,2022-03-31,2022,3636560000000.0,2717210000000.0,665543000000.0,1696779000000.0,60959000000.0,1165469000000.0,588239000000.0,257332000000.0,42549000000.0,132501000000.0,550166000000.0,4341787957800.9395,737.8578491210938,0.47681303233982564,0.27224728087823863
BHARTIARTL.NS,Bharti Airtel,Telecom,IN,AA+,0,2023-03-31,2023,4466332000000.0,3401889000000.0,775629000000.0,2260203000000.0,71794000000.0,1391448000000.0,672880000000.0,308562000000.0,83459000000.0,142955000000.0,653246000000.0,4387824064038.449,735.29638671875,-0.008135496486924132,0.21430861082790664
BHARTIARTL.NS,Bharti Airtel,Telecom,IN,AA+,0,2024-03-31,2024,4445310000000.0,3389671000000.0,820188000000.0,2155923000000.0,69155000000.0,1499824000000.0,681725000000.0,286349000000.0,74670000000.0,159559000000.0,788982000000.0,7327372617823.058,1211.6617431640625,0.6228301999850077,0.17775488743444193
BHARTIARTL.NS,Bharti Airtel,Telecom,IN,AA+,0,2025-03-31,2025,5143604000000.0,3608927000000.0,1136719000000.0,2136421000000.0,61056000000.0,1729852000000.0,1015829000000.0,560126000000.0,335561000000.0,176141000000.0,983322000000.0,9591012268737.055,1573.74365234375,0.31083378986408206,0.238117985115916
LICI.NS,LIC,Financial,IN,AAA,0,2023-03-31,2023,45784913600000.0,45321413900000.0,462328700000.0,0.0,309023300000.0,7852170800000.0,0.0,361583700000.0,359966500000.0,774300000.0,0.0,3288984520772.7505,519.9977416992188,-0.38813153827160596,0.26796316138169407
LICI.NS,LIC,Financial,IN,AAA,0,2024-03-31,2024,53160474200000.0,52331478200000.0,827468700000.0,0.0,361653100000.0,8490308700000.0,0.0,411844800000.0,409158500000.0,1278800000.0,0.0,5687894703813.408,899.272216796875,0.6969839231021557,0.30154898669194496
LICI.NS,LIC,Financial,IN,AAA,0,2025-03-31,2025,56605684600000.0,55330648000000.0,1272263900000.0,0.0,544536300000.0,8911252600000.0,0.0,484932600000.0,483203300000.0,1426500000.0,0.0,5651713199935.794,893.5518188476562,-0.06210361097675443,0.3476924198942767
LT.NS,L&T,Construction,IN,AAA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.4544677734375,0.8841591502783708,0.32741409782861464
LT.NS,L&T,Construction,IN,AAA,0,2022-03-31,2022,3200672400000.0,2246935100000.0,824076600000.0,1251223400000.0,137702400000.0,1556724600000.0,204884200000.0,175503900000.0,86693300000.0,30554200000.0,191635800000.0,2383469828004.31,1696.3846435546875,0.2374761574861486,0.2425490221731975
LT.NS,L&T,Construction,IN,AAA,0,2023-03-31,2023,3303523100000.0,2267850900000.0,893259500000.0,1206504400000.0,169266900000.0,1816614200000.0,236709100000.0,202867100000.0,104707200000.0,31776800000.0,227769600000.0,2956493894154.353,2103.544189453125,0.22446492028828824,0.2282448670667256
LT.NS,L&T,Construction,IN,AAA,0,2024-03-31,2024,3401359700000.0,2375863100000.0,863592400000.0,1163222200000.0,119585000000.0,2191156900000.0,277283200000.0,240536200000.0,130591100000.0,35365100000.0,182662800000.0,5086322554106.093,3700.035400390625,0.754130446231136,0.21081759005978543
LT.NS,L&T,Construction,IN,AAA,0,2025-03-31,2025,3795241000000.0,2641204200000.0,976556000000.0,1324089200000.0,121870000000.0,2542086500000.0,310078500000.0,269096300000.0,150371100000.0,33308400000.0,91607100000.0,4876266232874.868,3545.8798828125,-0.06016581520979847,0.2915498394583323
TATAMOTORS.NS,Tata Motors,Auto,IN,AA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.462158203125,3.4415004537754808,0.5735723905763547
TATAMOTORS.NS,Tata Motors,Auto,IN,AA,0,2022-03-31,2022,3306199300000.0,2817876300000.0,445612400000.0,1476990300000.0,381590100000.0,2752352300000.0,271441400000.0,23084500000.0,-114414700000.0,93118600000.0,142828300000.0,1631477928908.8433,426.0784606933594,0.4094233249081314,0.4596485011621291
TATAMOTORS.NS,Tata Motors,Auto,IN,AA,0,2023-03-31,2023,3360813800000.0,2834818700000.0,453217900000.0,1366134500000.0,318869500000.0,3428745900000.0,384797700000.0,136194100000.0,24142900000.0,102254800000.0,353880100000.0,1583096007203.0168,413.35748291015625,-0.04612944300511845,0.3140147822164366
TATAMOTORS.NS,Tata Motors,Auto,IN,AA,0,2024-03-31,2024,3706640000000.0,2775700000000.0,849180000000.0,1098120000000.0,400150000000.0,4312120000000.0,632930000000.0,360230000000.0,313990000000.0,75940000000.0,679150000000.0,3749006650875.8037,978.2802734375,1.3474229436562775,0.23830954020581072
TATAMOTORS.NS,Tata Motors,Auto,IN,AA,0,2025-03-31,2025,3786420000000.0,2558880000000.0,1161440000000.0,740040000000.0,343490000000.0,4368210000000.0,621190000000.0,388630000000.0,278300000000.0,50830000000.0,631020000000.0,2677798335155.5635,727.39599609375,-0.2560422716023488,0.2955807244488109
SUNPHARMA.NS,Sun Pharma,Healthcare,IN,AA+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.682373046875,0.7586218659389392,0.336570674537515
SUNPHARMA.NS,Sun Pharma,Healthcare,IN,AA+,0,2022-03-31,2022,697998700000.0,187337600000.0,480112200000.0,12903000000.0,45082500000.0,384264200000.0,67524100000.0,46086700000.0,32727300000.0,1273500000.0,89845400000.0,2124747894429.994,885.5570068359375,0.5135443182963308,0.2537528467426
SUNPHARMA.NS,Sun Pharma,Healthcare,IN,AA+,0,2023-03-31,2023,807435900000.0,214281200000.0,559953800000.0,68858700000.0,46237300000.0,432788700000.0,121108600000.0,95804300000.0,84735800000.0,1720000000.0,49593300000.0,2308207396038.702,962.0196533203124,0.09357687077907251,0.20055638693402322
SUNPHARMA.NS,Sun Pharma,Healthcare,IN,AA+,0,2024-03-31,2024,854996500000.0,183737100000.0,636667500000.0,32736700000.0,92856500000.0,477584500000.0,138831500000.0,113263600000.0,95763800000.0,2384700000.0,121349800000.0,3840091100574.424,1600.4814453125,0.6705502402815047,0.17306666950650335
SUNPHARMA.NS,Sun Pharma,Healthcare,IN,AA+,0,2025-03-31,2025,921005800000.0,196146300000.0,722180200000.0,23621900000.0,102687700000.0,520412500000.0,165588800000.0,139834900000.0,109290400000.0,2313600000.0,140720900000.0,4478287256938.022,1866.47021484375,0.15996571263231862,0.18416048535581073
MARUTI.NS,Maruti Suzuki,Auto,IN,AAA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6574.1162109375,0.6298465585205935,0.38720592034542833
MARUTI.NS,Maruti Suzuki,Auto,IN,AAA,0,2022-03-31,2022,746555000000.0,193220000000.0,553335000000.0,4255000000.0,351000000.0,851688000000.0,76128000000.0,48238000000.0,38795000000.0,1266000000.0,18405000000.0,2203142595094.4434,7293.24072265625,0.09902067488654809,0.2953655984541786
MARUTI.NS,Maruti Suzuki,Auto,IN,AAA,0,2023-03-31,2023,1003854000000.0,257852000000.0,746002000000.0,12476000000.0,17852000000.0,1137648000000.0,155365000000.0,106905000000.0,82637000000.0,2523000000.0,108146000000.0,2431998625550.4785,8050.84130859375,0.08398593011485445,0.22107664513950365
MARUTI.NS,Maruti Suzuki,Auto,IN,AAA,0,2024-03-31,2024,1153508000000.0,297148000000.0,856360000000.0,1186000000.0,26595000000.0,1364838000000.0,228739000000.0,176181000000.0,134882000000.0,1936000000.0,168011000000.0,3882492295168.1016,12348.79296875,0.4958074167900637,0.18035300413458322
MARUTI.NS,Maruti Suzuki,Auto,IN,AAA,0,2025-03-31,2025,1319718000000.0,357319000000.0,962399000000.0,870000000.0,1845000000.0,1474686000000.0,254224000000.0,198142000000.0,145002000000.0,1942000000.0,161362000000.0,3358863405116.4844,10683.3203125,-0.13275278604352647,0.22324517554414208
ULTRACEMCO.NS,UltraTech Cement,Materials,IN,AAA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6555.94482421875,1.1521641178468571,0.3196545909916902
ULTRACEMCO.NS,UltraTech Cement,Materials,IN,AAA,0,2022-03-31,2022,838277900000.0,333955800000.0,504352700000.0,102987000000.0,1205400000.0,517078500000.0,119648400000.0,92500900000.0,73443100000.0,8856900000.0,92832400000.0,1863458694641.3813,6455.30615234375,-0.03831530723176624,0.2609409765226895
ULTRACEMCO.NS,UltraTech Cement,Materials,IN,AAA,0,2023-03-31,2023,913869600000.0,370067900000.0,543245400000.0,110577400000.0,3703700000.0,623376000000.0,110661900000.0,81782000000.0,50639600000.0,7619500000.0,90685100000.0,2163770970876.333,7495.2314453125,0.14921639983915713,0.23492790180416512
ULTRACEMCO.NS,UltraTech Cement,Materials,IN,AAA,0,2024-03-31,2024,1008020100000.0,405185900000.0,602274800000.0,114029500000.0,5535800000.0,698095300000.0,135273000000.0,103820000000.0,70050000000.0,9597800000.0,108975400000.0,2780337017818.623,9630.6298828125,0.28181493827008053,0.18938289560578417
ULTRACEMCO.NS,UltraTech Cement,Materials,IN,AAA,0,2025-03-31,2025,1336971600000.0,598038000000.0,707067700000.0,241021800000.0,4672100000.0,749364500000.0,131690300000.0,91540800000.0,60391100000.0,16259500000.0,106734300000.0,3305469314009.7754,11217.2470703125,0.14073091043178687,0.23868381139338482
VEDL.NS,Vedanta,Materials,IN,AA-,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.50564575195312,3.024212290032864,0.49385671850756163
VEDL.NS,Vedanta,Materials,IN,AA-,0,2022-03-31,2022,1983820000000.0,1156780000000.0,653830000000.0,535580000000.0,86710000000.0,1311920000000.0,463810000000.0,374620000000.0,188020000000.0,44980000000.0,349630000000.0,835920958762.86,224.87925720214844,0.9949494409407029,0.4513311880037605
VEDL.NS,Vedanta,Materials,IN,AA-,0,2023-03-31,2023,1953770000000.0,1459500000000.0,394230000000.0,666180000000.0,69260000000.0,1454040000000.0,367190000000.0,261220000000.0,105740000000.0,58460000000.0,330650000000.0,735086206114.425,197.75271606445312,-0.12593633621870515,0.4217967304290026
VEDL.NS,Vedanta,Materials,IN,AA-,0,2024-03-31,2024,1908070000000.0,1487380000000.0,307220000000.0,727700000000.0,28120000000.0,1417930000000.0,395420000000.0,287980000000.0,42390000000.0,84330000000.0,356540000000.0,871799948059.2166,234.5309600830078,0.15259380118920163,0.28013333283195596
VEDL.NS,Vedanta,Materials,IN,AA-,0,2025-03-31,2025,2032930000000.0,1495400000000.0,382990000000.0,751850000000.0,39930000000.0,1507250000000.0,468920000000.0,357530000000.0,149880000000.0,88760000000.0,395620000000.0,1632314093341.9836,417.4302062988281,0.6817273567119944,0.3709436400164809
PNB.NS,PNB,Financial,IN,AA+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.00580978393555,0.2036123686218394,0.4575702841460858
PNB.NS,PNB,Financial,IN,AA+,0,2022-03-31,2022,13393011300000.0,12412457500000.0,975819100000.0,593716800000.0,1341938800000.0,411535100000.0,0.0,0.0,38607400000.0,468230800000.0,200323300000.0,358091882186.1587,32.521240234375,-0.08246075467856062,0.4060891814343069
PNB.NS,PNB,Financial,IN,AA+,0,2023-03-31,2023,14936489400000.0,13903090600000.0,1028805000000.0,701486200000.0,1573284800000.0,470921000000.0,0.0,0.0,33484500000.0,518169900000.0,225921000000.0,486560884991.5156,44.18855667114258,0.31016604972398176,0.39082658626091415
PNB.NS,PNB,Financial,IN,AA+,0,2024-03-31,2024,15986359600000.0,14876884600000.0,1103867300000.0,725856200000.0,1314001900000.0,552605200000.0,0.0,0.0,91072000000.0,685341600000.0,-279394400000.0,1315656073096.3696,119.48544311523438,1.6611610102056051,0.3331936932781369
PNB.NS,PNB,Financial,IN,AA+,0,2025-03-31,2025,18575436300000.0,17237772400000.0,1331379600000.0,719990700000.0,1507595800000.0,597605500000.0,0.0,0.0,184802900000.0,807038400000.0,220752800000.0,1136587220435.1372,98.89435577392578,-0.18023897647067455,0.37243866921686986
IDFCFIRSTB.NS,IDFC First Bank,Financial,IN,AA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51828384399414,1.7038834202902757,0.497696672532016
IDFCFIRSTB.NS,IDFC First Bank,Financial,IN,AA,0,2022-03-31,2022,1901457329000.0,1690636133000.0,210821196000.0,529625993000.0,157023727000.0,132972419000.0,0.0,0.0,1323070000.0,74650703000.0,26039246000.0,246037728200.91687,39.57048416137695,-0.30411916928995864,0.3893787184891381
IDFCFIRSTB.NS,IDFC First Bank,Financial,IN,AA,0,2023-03-31,2023,2398820511000.0,2140345002000.0,258475509000.0,572120920000.0,137786800000.0,171927766000.0,0.0,0.0,24849294000.0,100906368000.0,35630047000.0,363139013064.9099,54.87040328979492,0.3201438690453573,0.3516711304359836
IDFCFIRSTB.NS,IDFC First Bank,Financial,IN,AA,0,2024-03-31,2024,2962097800000.0,2639362000000.0,322735800000.0,439357300000.0,124811600000.0,224796900000.0,0.0,0.0,29423500000.0,138703000000.0,115428900000.0,531333160380.1858,75.15401458740234,0.3573357074039698,0.2583812352824093
IDFCFIRSTB.NS,IDFC First Bank,Financial,IN,AA,0,2025-03-31,2025,3439087400000.0,3057529600000.0,381557800000.0,331237900000.0,150990800000.0,264015000000.0,0.0,0.0,14903500000.0,172078000000.0,144650900000.0,465772357583.39996,63.611793518066406,-0.17651610774977433,0.2555719309051105
YESBANK.NS,Yes Bank,Financial,IN,BBB,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.600000381469728,-0.34864301108460194,0.549832621912159
YESBANK.NS,Yes Bank,Financial,IN,BBB,0,2022-03-31,2022,3185777353000.0,2848787667000.0,336989686000.0,652801826000.0,639516141000.0,91172932000.0,0.0,0.0,10640534000.0,125284351000.0,235977447000.0,308175926445.153,12.300000190734863,-0.2165604878876375,0.38428517616594865
YESBANK.NS,Yes Bank,Financial,IN,BBB,0,2023-03-31,2023,3552041341000.0,3144859584000.0,407181757000.0,710169839000.0,502655747000.0,93697163000.0,0.0,0.0,7358186000.0,147997602000.0,-258162578000.0,432759374261.23816,15.050000190734863,0.18972337111291027,0.4588286904886439
YESBANK.NS,Yes Bank,Financial,IN,BBB,0,2024-03-31,2024,4063615459000.0,3642063603000.0,421551856000.0,788626097000.0,634057001000.0,139782765000.0,0.0,0.0,12852015000.0,195272521000.0,96445510000.0,667414886807.3523,23.200000762939453,0.5114006636081989,0.4398390631518218
YESBANK.NS,Yes Bank,Financial,IN,BBB,0,2025-03-31,2025,4241159328000.0,3762802626000.0,478324161000.0,708674469000.0,655842846000.0,168299614000.0,0.0,0.0,24464926000.0,219983652000.0,63863986000.0,612659442097.4299,19.540000915527344,-0.20081798340286905,0.3335973420482736
IDEA.NS,Vodafone Idea,Telecom,IN,B-,1,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,2.032786932660508,0.8648315392692695
IDEA.NS,Vodafone Idea,Telecom,IN,B-,1,2022-03-31,2022,1940291000000.0,2559939000000.0,-619648000000.0,2137611000000.0,14532000000.0,384984000000.0,156482000000.0,-79498000000.0,-282454000000.0,202843000000.0,173870000000.0,309946869837.88184,9.649999618530272,-0.035000038146972834,0.7866029464326397
IDEA.NS,Vodafone Idea,Telecom,IN,B-,1,2023-03-31,2023,2072427000000.0,2816018000000.0,-743591000000.0,2377660000000.0,2288000000.0,421426000000.0,165494000000.0,-65003000000.0,-293011000000.0,227973000000.0,188687000000.0,282342206673.9139,5.800000190734863,-0.4257425770620752,0.42396140054773834
IDEA.NS,Vodafone Idea,Telecom,IN,B-,1,2024-03-31,2024,1849977000000.0,2891645000000.0,-1041668000000.0,2438090000000.0,1678000000.0,425727000000.0,177667000000.0,-48668000000.0,-312384000000.0,255430000000.0,208261000000.0,664087619968.75,13.25,1.1544715113062742,0.5633830450403454
IDEA.NS,Vodafone Idea,Telecom,IN,B-,1,2025-03-31,2025,1978666000000.0,2681868000000.0,-703202000000.0,2332287000000.0,2568000000.0,434557000000.0,189199000000.0,-30533000000.0,-273834000000.0,243143000000.0,92906000000.0,554723880596.0559,7.769999980926514,-0.44500000136239193,0.5972224711286669
SUZLON.NS,Suzlon Energy,Energy,IN,B+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591069221496582,1.5000009737056628,0.5692943312375555
SUZLON.NS,Suzlon Energy,Energy,IN,B+,0,2022-03-31,2022,64748600000.0,100366700000.0,-35257300000.0,64652200000.0,4373800000.0,65199500000.0,9628100000.0,7029700000.0,-1995900000.0,7025700000.0,13019000000.0,84362895643.2046,8.401657104492188,0.7941176290896383,0.5443053730240851
SUZLON.NS,Suzlon Energy,Energy,IN,B+,0,2023-03-31,2023,55233800000.0,44242400000.0,10991400000.0,19379200000.0,3673100000.0,58542900000.0,35343600000.0,32746800000.0,28490100000.0,3829700000.0,4910800000.0,98537389145.22627,7.900000095367432,-0.08955988060609621,0.6641542857214883
SUZLON.NS,Suzlon Energy,Energy,IN,B+,0,2024-03-31,2024,71790200000.0,32587100000.0,39203100000.0,1502400000.0,2495700000.0,64025700000.0,9547400000.0,7651400000.0,6603500000.0,1056500000.0,795300000.0,549952624940.1138,40.400001525878906,3.987654274474049,0.5431895906038687
SUZLON.NS,Suzlon Energy,Energy,IN,B+,0,2025-03-31,2025,129595900000.0,68538700000.0,61057200000.0,7401200000.0,9010700000.0,107633700000.0,18115000000.0,15523100000.0,20716300000.0,1056800000.0,10919600000.0,838313697424.7288,61.41999816894531,0.4853688134326062,0.44506814993162674
JPPOWER.NS,Jaiprakash Power,Energy,IN,B,1,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.000000183398914,0.7082263684564598
JPPOWER.NS,Jaiprakash Power,Energy,IN,B,1,2022-03-31,2022,173465300000.0,69571900000.0,103893400000.0,50783500000.0,619400000.0,46245500000.0,13478500000.0,8665700000.0,1074800000.0,5561100000.0,8450700000.0,46603521330.79353,6.800000190734863,0.9999999999999998,0.7354789784092097
JPPOWER.NS,Jaiprakash Power,Energy,IN,B,1,2023-03-31,2023,173071400000.0,68616100000.0,104455300000.0,47605800000.0,586100000.0,57792500000.0,12408200000.0,7766200000.0,554200000.0,5512000000.0,7674400000.0,38036697797.04353,5.550000190734863,-0.20714282989501953,0.4702531581736899
JPPOWER.NS,Jaiprakash Power,Energy,IN,B,1,2024-03-31,2024,173032700000.0,58356400000.0,114676300000.0,42460400000.0,310400000.0,67581100000.0,21559600000.0,16908500000.0,10219500000.0,4416600000.0,19272000000.0,104515247111.75,15.25,1.652173913043478,0.5486154296231706
JPPOWER.NS,Jaiprakash Power,Energy,IN,B,1,2025-03-31,2025,177856000000.0,55044000000.0,122812000000.0,37782500000.0,8925400000.0,54621600000.0,20832000000.0,16130000000.0,8135500000.0,3973900000.0,17142800000.0,120552341812.68483,17.59000015258789,0.09937500953674316,0.46539193842941123
RPOWER.NS,Reliance Power,Energy,IN,C,1,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.349999904632568,2.3461538955304766,0.64174682157154
RPOWER.NS,Reliance Power,Energy,IN,C,1,2022-03-31,2022,498116600000.0,364264300000.0,117636600000.0,231290300000.0,1922300000.0,69809300000.0,28348100000.0,15597600000.0,-9640000000.0,24392500000.0,36131000000.0,45901707291.0,13.5,1.9670328426556916,0.6098948232851371
RPOWER.NS,Reliance Power,Energy,IN,C,1,2023-03-31,2023,485354200000.0,352482900000.0,115953800000.0,212360300000.0,1872800000.0,70326000000.0,28026100000.0,15748600000.0,-4707700000.0,18538400000.0,40237400000.0,37165298649.266,9.949999809265137,-0.29681978250833196,0.5261365581180308
RPOWER.NS,Reliance Power,Energy,IN,C,1,2024-03-31,2024,437580100000.0,321441500000.0,116138600000.0,187658300000.0,4355700000.0,74264500000.0,12567800000.0,300000.0,-20683800000.0,20281800000.0,31739700000.0,113479429789.5,28.25,1.7163462534811411,0.5886959364412183
RPOWER.NS,Reliance Power,Energy,IN,C,1,2025-03-31,2025,412829200000.0,249457400000.0,163371800000.0,151530800000.0,3605900000.0,71532100000.0,58447700000.0,47487500000.0,29478300000.0,17014600000.0,19379200000.0,168110228797.68872,41.84999847412109,0.4480968521289339,0.5508575699771667
RCOM.NS,Reliance Comm,Telecom,IN,D,1,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000476837158,1.6153847846759204,0.595622225826363
RCOM.NS,Reliance Comm,Telecom,IN,D,1,2022-03-31,2022,475570000000.0,1078520000000.0,-605730000000.0,455720000000.0,4790000000.0,5560000000.0,-330000000.0,-1850000000.0,-66200000000.0,470000000.0,1190000000.0,7328662846.241785,2.650000095367432,0.5142857687813898,0.640589730589301
RCOM.NS,Reliance Comm,Telecom,IN,D,1,2023-03-31,2023,367680000000.0,1116640000000.0,-748910000000.0,472610000000.0,2180000000.0,4790000000.0,-960000000.0,-2330000000.0,-144990000000.0,470000000.0,-640000000.0,3456916312.5,1.25,-0.5454545454545454,0.4038546731246662
RCOM.NS,Reliance Comm,Telecom,IN,D,1,2024-03-31,2024,365540000000.0,1186900000000.0,-821300000000.0,472320000000.0,2050000000.0,3830000000.0,880000000.0,-400000000.0,-72120000000.0,470000000.0,-400000000.0,4701406316.870892,1.7000000476837158,0.3076923923379602,0.4017436516489756
RCOM.NS,Reliance Comm,Telecom,IN,D,1,2025-03-31,2025,364250000000.0,1279200000000.0,-914900000000.0,472160000000.0,1940000000.0,3580000000.0,-190000000.0,-1360000000.0,-93890000000.0,460000000.0,260000000.0,5475755491.748357,1.9800000190734863,0.20000002889922208,0.45593728883324647
JPM,JPMorgan,Financial,US,A-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.10039520263672,-0.07922312915542884,0.5453486013627363
JPM,JPMorgan,Financial,US,A-,0,2021-12-31,2021,3743567000000.0,3449440000000.0,294127000000.0,354599000000.0,740834000000.0,121685000000.0,0.0,0.0,48334000000.0,5553000000.0,78084000000.0,585709163061.2815,142.68418884277344,0.2785063915400199,0.21407066079310771
JPM,JPMorgan,Financial,US,A-,0,2022-12-31,2022,3665743000000.0,3373411000000.0,292332000000.0,339892000000.0,567234000000.0,127727000000.0,0.0,0.0,37676000000.0,26097000000.0,107119000000.0,511248671254.81445,124.544921875,-0.12641223142063263,0.29872536252222126
JPM,JPMorgan,Financial,US,A-,0,2023-12-31,2023,3875393000000.0,3547515000000.0,327878000000.0,436537000000.0,624151000000.0,154952000000.0,0.0,0.0,49552000000.0,81321000000.0,12974000000.0,667827195584.291,162.68890380859375,0.29640615646953705,0.2077683776556537
JPM,JPMorgan,Financial,US,A-,0,2024-12-31,2024,4002814000000.0,3658056000000.0,344758000000.0,454311000000.0,469317000000.0,169439000000.0,0.0,0.0,58471000000.0,101350000000.0,-42012000000.0,962027737686.2622,234.35888671875,0.42395884624331326,0.23565796085967403
V,Visa,Financial,US,AA-,0,2021-09-30,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5637664794922,0.14024455618849951,0.22467017360933184
V,Visa,Financial,US,AA-,0,2022-09-30,2022,85501000000.0,49920000000.0,35581000000.0,22450000000.0,15689000000.0,29310000000.0,19535000000.0,18674000000.0,14957000000.0,538000000.0,18849000000.0,366468477986.7554,175.64337158203125,-0.1859208204212518,0.3166798707452284
V,Visa,Financial,US,AA-,0,2023-09-30,2023,90499000000.0,51766000000.0,38733000000.0,20463000000.0,16286000000.0,32653000000.0,22624000000.0,21681000000.0,17273000000.0,644000000.0,20755000000.0,459531369298.65265,226.1738739013672,0.3051566545724018,0.1992920271709635
V,Visa,Financial,US,AA-,0,2024-09-30,2024,94511000000.0,55374000000.0,39137000000.0,20836000000.0,11975000000.0,35926000000.0,25591000000.0,24557000000.0,19743000000.0,641000000.0,19950000000.0,540107438058.96875,272.7109375,0.19918873994555297,0.15990928025786372
V,Visa,Financial,US,AA-,0,2025-09-30,2025,99627000000.0,61718000000.0,37909000000.0,25171000000.0,17164000000.0,40000000000.0,26003000000.0,24783000000.0,20058000000.0,589000000.0,23059000000.0,605276970643.2693,313.0862731933594,0.148970561916693,0.175537944970361
MA,Mastercard,Financial,US,AA-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.623779296875,0.17824237207340654,0.4908799576024429
MA,Mastercard,Financial,US,AA-,0,2021-12-31,2021,37669000000.0,30257000000.0,7312000000.0,13901000000.0,7421000000.0,18884000000.0,11464000000.0,10738000000.0,8687000000.0,431000000.0,9463000000.0,495449701843.26166,352.6332397460937,0.016307502193334322,0.2848434357742701
MA,Mastercard,Financial,US,AA-,0,2022-12-31,2022,38724000000.0,32347000000.0,6298000000.0,14023000000.0,7008000000.0,22237000000.0,12953000000.0,12203000000.0,9930000000.0,471000000.0,11195000000.0,480730181213.37885,341.6703491210937,-0.026585533825594143,0.32418222235141203
MA,Mastercard,Financial,US,AA-,0,2023-12-31,2023,42448000000.0,35451000000.0,6929000000.0,15681000000.0,8588000000.0,25098000000.0,15013000000.0,14214000000.0,11195000000.0,575000000.0,11980000000.0,594083083770.752,421.6345520019531,0.23734818974034533,0.17206349236218463
MA,Mastercard,Financial,US,AA-,0,2024-12-31,2024,48081000000.0,41566000000.0,6485000000.0,18226000000.0,8442000000.0,28167000000.0,16797000000.0,15900000000.0,12874000000.0,646000000.0,14780000000.0,737001231591.7969,522.5476684570312,0.25290954945694444,0.15890952197421349
DIS,Disney,Media,US,A-,0,2021-09-30,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.8485107421875,0.3916828163143522,0.3108734455115291
DIS,Disney,Media,US,A-,0,2022-09-30,2022,203631000000.0,95253000000.0,95008000000.0,51608000000.0,11615000000.0,82722000000.0,11997000000.0,6834000000.0,3145000000.0,1549000000.0,6010000000.0,172533732604.98047,95.8520736694336,-0.4239523067221046,0.31875350038626304
